C	Chapter 4
m	Ex. 12:41; 33:1; Deut. 6:21, 23; Heb. 8:9 y Ex. 7:8, 9; Deut. 6:22; Ps. 105:27; John 4:48 z Ex. 14:21
V	28004036
c	a
i	c28004036.40
m	Ex. 16:1, 35; Num. 14:33; Ps. 95:8-10; Acts 7:42; 13:18; Heb. 3:8
V	28004037
c	b
i	c28004037.41
m	Deut. 18:15, 18, 19 #; Acts 3:22
V	28004037
c	c
i	c28004037.42
m	Matt. 17:5 4 NU,
V	28004038
c	d
i	c28004038.43
m	Ex. 19:3 e Is. 63:9; Gal. 3:19; Heb. 2:2 f Ex. 21:1; Deut. 5:27; John 1:17 g Rom. 3:2; Heb. 5:12; 1 Pet.
V	28004039
c	h
i	c28004039.44
m	Ps. 95:8-11
V	28004040
c	i
i	c28004040.45
m	Ex. 32:1,
V	28004041
c	j
i	c28004041.46
m	Ex. 32:2-4; Deut. 9:16; Ps. 106:19 k Ex. 32:6,
V	28004042
c	l
i	c28004042.47
m	Ps. 81:12; [2 Thess. 2:11]
V	28004042
c	m
i	c28004042.48
m	Deut. 4:19; 2 Kin. 21:3
V	28004042
c	n
i	c28004042.49
m	Amos 5:25-27
V	28004043
c	o
i	c28004043.50
m	2 Chr. 36:11- 21; Jer. 25:9-12
V	28004044
c	p
i	c28004044.51
m	Ex. 25:40; [Heb. 8:5]
V	28004045
c	q
i	c28004045.52
m	Deut. 32:49; Josh. 3:14; 18:1; 23:9 r Neh. 9:24; Ps. 44:2 s
V	28004046
c	t
i	c28004046.53
m	2 Sam. 7:1-13; 1 Kin. 8:17 u 1 Chr. 22:7; Ps. 132:4,
V	28004050
c	y
i	c28004050.54
m	Ps. 102:25
V	28004051
c	z
i	c28004051.55
m	Ex. 32:9; Is. 6:10 a Lev. 26:41
V	28004052
c	b
i	c28004052.56
m	2 Chr. 36:16; Matt. 21:35; 23:35; 1 Thess. 2:15
V	28004052
c	c
i	c28004052.57
m	Acts 3:14; 22:14; 1 John 2:1
V	28004053
c	d
i	c28004053.58
m	Ex. 20:1; Deut. 33:2; Acts 7:38; Gal. 3:19; Heb. 2:2
V	28004054
c	e
i	c28004054.59
m	Acts 5:33
V	28004055
c	f
i	c28004055.60
m	Matt. 5:8; 16:28; Mark 9:1; Luke 9:27; Acts 6:5 g [Ex. 24:17]
V	28004056
c	h
i	c28004056.61
m	Matt. 3:16
V	28004056
c	i
i	c28004056.62
m	Dan. 7:13
V	28004058
c	j
i	c28004058.63
m	Acts 22:20
V	28004059
c	k
i	c28004059.64
m	Ps. 31:5
V	28004060
c	l
i	c28004060.65
m	Matt. 5:44; Luke 23:34
