C	Chapter 7
V	27007018
c	e
i	c27007018.31
m	John 4:38; Matt. 26:47-56; Mark 14:43-52; Luke 22:47-53 20:21 19 f 1 Cor. 1:2; 1 Thess. 4:7; [Heb. 10:10] 20 1 NU, M omit will 21 g [John 10:16; Rom. 12:5; Gal. 3:28]; Eph. 4:4,
V	27007020
c	s
i	c27007020.32
m	Matt. 26:55; Luke 4:15; John 8:26 t John 6:59
V	27007020
c	u
i	c27007020.33
m	Mark 14:49; John
V	27007021
c	h
i	c27007021.34
m	John 10:38; 17:11, 23
V	27007021
c	i
i	c27007021.35
m	John 14:20; 1 John 1:3 j [2 Cor. 3:18] 23 k [Col. 3:14] 24 l [John 12:26; 14:3; 1 Thess. 4:17]
V	27007021
c	m
i	c27007021.36
m	Matt. 25:34; John 17:5 25 n John 15:21 o John 7:29; 8:55; 10:15 p John 3:17; 17:3, 8, 18, 21, 23 26 q Ex. 34:5-7; John 17:6
V	27007021
c	r
i	c27007021.37
m	John 15:9; [Eph. 3:17-19] CHAPTER 18 1 a Matt. 26:30, 36; Mark 14:26, 32; Luke 22:39 Rom. 8:17). Matt. 26:69, 70; Mark 14:66-68; Luke 22:55-57
V	27007024
c	x
i	c27007024.38
m	Matt. 26:57; Luke 3:2; Acts 4:6
V	27007024
c	y
i	c27007024.39
m	John 11:49
V	27007025
c	z
i	c27007025.40
m	Matt. 26:71- 75; Mark 14:69-72; Luke 22:58-62
V	27007027
c	a
i	c27007027.41
m	Matt. 26:74; Mark 14:72; Luke 22:60; John 13:38
V	27007028
c	b
i	c27007028.42
m	Matt. 27:2; Mark 15:1; Luke 23:1; Acts 3:13
V	27007028
c	c
i	c27007028.43
m	John 11:55; Acts 10:28; 11:3
V	27007029
c	d
i	c27007029.44
m	Matt. 27:11- 14; Mark 15:2-5; Luke 23:2, 3 26:55; Luke 2:46; Acts 2:46), but the temple (Matt. 10:17; 23:34).
V	27007032
c	e
i	c27007032.45
m	Matt. 20:17- 19; 26:2; Mark 10:33; Luke 18:32
V	27007032
c	f
i	c27007032.46
m	John 3:14; 8:28;
V	27007036
c	h
i	c27007036.47
m	1 Tim. 6:13 i [Dan. 2:44; 7:14]; Luke 12:14; John
V	27007037
c	j
i	c27007037.48
m	[Matt. 5:17; 20:28; Luke 4:43; 12:49; 19:10; John 12:47] k Is. 55:4; Rev. 1:5 l [John 14:6] m John 8:47; 10:27; [1 John
V	27007038
c	n
i	c27007038.49
m	Is. 53:9; Matt. 27:24; Luke 23:4; John 19:4, 6; 1 Pet.
V	27007039
c	o
i	c27007039.50
m	Matt. 27:15- 26; Mark 15:6-15; Luke 23:17-25
V	27007040
c	p
i	c27007040.51
m	Is. 53:3; Acts 3:14 # q Luke
